01/27/2022 16:47:27
LT: 301.57

0.0250	    59	0.3000	     0
0.0252	    59	0.3002	     0
0.0254	    75	0.3003	     0
0.0256	    66	0.3005	     0
0.0258	    67	0.3007	     0
0.0260	    76	0.3008	     0
0.0262	    68	0.3010	     0
0.0264	    81	0.3012	     0
0.0265	    62	0.3013	     0
0.0267	    65	0.3015	     0
0.0269	    66	0.3017	     0
0.0271	    63	0.3018	     0
0.0273	    69	0.3020	     0
0.0275	    42	0.3022	     0
0.0277	    56	0.3023	     0
0.0279	    48	0.3025	     0
0.0281	    52	0.3027	     0
0.0283	    57	0.3028	     0
0.0285	    54	0.3030	     0
0.0287	    37	0.3032	     0
0.0289	    68	0.3033	     0
0.0291	    58	0.3035	     0
0.0292	    62	0.3037	     0
0.0294	    70	0.3038	     0
0.0296	    63	0.3040	     0
0.0298	    66	0.3042	     0
0.0300	    57	0.3043	     0
0.0302	    44	0.3045	     0
0.0304	    61	0.3046	     0
0.0306	    47	0.3048	     0
0.0308	    55	0.3050	     0
0.0310	    56	0.3051	     0
0.0312	    50	0.3053	     0
0.0314	    61	0.3055	     0
0.0316	    66	0.3056	     0
0.0318	    44	0.3058	     0
0.0319	    53	0.3060	     0
0.0321	    50	0.3061	     0
0.0323	    59	0.3063	     0
0.0325	    66	0.3065	     0
0.0327	    63	0.3066	     0
0.0329	    62	0.3068	     0
0.0331	    47	0.3070	     0
0.0333	    52	0.3071	     0
0.0335	    44	0.3073	     0
0.0337	    56	0.3075	     0
0.0339	    65	0.3076	     0
0.0341	    52	0.3078	     0
0.0343	    61	0.3080	     0
0.0345	    65	0.3081	     0
0.0346	    51	0.3083	     0
0.0348	    47	0.3085	     0
0.0350	    68	0.3086	     0
0.0352	    71	0.3088	     0
0.0354	    57	0.3090	     0
0.0356	    63	0.3091	     0
0.0358	    65	0.3093	     0
0.0360	    52	0.3095	     0
0.0362	    56	0.3096	     0
0.0364	    58	0.3098	     0
0.0366	    52	0.3100	     0
0.0368	    52	0.3101	     0
0.0370	    55	0.3103	     0
0.0372	    61	0.3105	     0
0.0373	    55	0.3106	     0
0.0375	    55	0.3108	     0
0.0377	    70	0.3110	     0
0.0379	    57	0.3111	     0
0.0381	    58	0.3113	     0
0.0383	    63	0.3115	     0
0.0385	    60	0.3116	     0
0.0387	    79	0.3118	     0
0.0389	    67	0.3120	     0
0.0391	    61	0.3121	     0
0.0393	    67	0.3123	     0
0.0395	    52	0.3125	     0
0.0397	    63	0.3126	     0
0.0399	    67	0.3128	     0
0.0400	    75	0.3129	     0
0.0402	    51	0.3131	     0
0.0404	    58	0.3133	     0
0.0406	    76	0.3134	     0
0.0408	    75	0.3136	     0
0.0410	    66	0.3138	     0
0.0412	    70	0.3139	     0
0.0414	    74	0.3141	     0
0.0416	    76	0.3143	     0
0.0418	    72	0.3144	     0
0.0420	    58	0.3146	     0
0.0422	    79	0.3148	     0
0.0424	    79	0.3149	     0
0.0426	    76	0.3151	     0
0.0427	    76	0.3153	     0
0.0429	    82	0.3154	     0
0.0431	    89	0.3156	     0
0.0433	    76	0.3158	     0
0.0435	    80	0.3159	     0
0.0437	    85	0.3161	     0
0.0439	   103	0.3163	     0
0.0441	    96	0.3164	     0
0.0443	    77	0.3166	     0
0.0445	    85	0.3168	     0
0.0447	   120	0.3169	     0
0.0449	    98	0.3171	     0
0.0451	    94	0.3173	     0
0.0453	   134	0.3174	     0
0.0454	   120	0.3176	     0
0.0456	   126	0.3178	     0
0.0458	   147	0.3179	     0
0.0460	   124	0.3181	     0
0.0462	   132	0.3183	     0
0.0464	   154	0.3184	     0
0.0466	   128	0.3186	     0
0.0468	   176	0.3188	     0
0.0470	   134	0.3189	     0
0.0472	   168	0.3191	     0
0.0474	   167	0.3193	     0
0.0476	   198	0.3194	     0
0.0478	   193	0.3196	     0
0.0480	   205	0.3198	     0
0.0481	   193	0.3199	     0
0.0483	   193	0.3201	     0
0.0485	   221	0.3203	     0
0.0487	   247	0.3204	     0
0.0489	   232	0.3206	     0
0.0491	   278	0.3208	     0
0.0493	   241	0.3209	     0
0.0495	   249	0.3211	     0
0.0497	   285	0.3212	     0
0.0499	   326	0.3214	     0
0.0501	   313	0.3216	     0
0.0503	   324	0.3217	     0
0.0505	   344	0.3219	     0
0.0507	   371	0.3221	     0
0.0508	   393	0.3222	     0
0.0510	   394	0.3224	     0
0.0512	   390	0.3226	     0
0.0514	   422	0.3227	     0
0.0516	   435	0.3229	     0
0.0518	   477	0.3231	     0
0.0520	   456	0.3232	     0
0.0522	   487	0.3234	     0
0.0524	   497	0.3236	     0
0.0526	   486	0.3237	     0
0.0528	   540	0.3239	     0
0.0530	   533	0.3241	     0
0.0532	   555	0.3242	     0
0.0534	   532	0.3244	     0
0.0535	   561	0.3246	     0
0.0537	   553	0.3247	     0
0.0539	   589	0.3249	     0
0.0541	   587	0.3251	     0
0.0543	   637	0.3252	     0
0.0545	   610	0.3254	     0
0.0547	   626	0.3256	     0
0.0549	   609	0.3257	     0
0.0551	   672	0.3259	     0
0.0553	   608	0.3261	     0
0.0555	   641	0.3262	     0
0.0557	   635	0.3264	     0
0.0559	   597	0.3266	     0
0.0561	   591	0.3267	     0
0.0562	   603	0.3269	     0
0.0564	   606	0.3271	     0
0.0566	   587	0.3272	     0
0.0568	   585	0.3274	     0
0.0570	   576	0.3276	     0
0.0572	   567	0.3277	     0
0.0574	   538	0.3279	     0
0.0576	   522	0.3281	     0
0.0578	   513	0.3282	     0
0.0580	   501	0.3284	     0
0.0582	   481	0.3286	     0
0.0584	   455	0.3287	     0
0.0586	   457	0.3289	     0
0.0588	   442	0.3291	     0
0.0589	   411	0.3292	     0
0.0591	   403	0.3294	     0
0.0593	   393	0.3296	     0
0.0595	   383	0.3297	     0
0.0597	   363	0.3299	     0
0.0599	   357	0.3300	     0
0.0601	   366	0.3302	     0
0.0603	   387	0.3304	     0
0.0605	   326	0.3305	     0
0.0607	   330	0.3307	     0
0.0609	   322	0.3309	     0
0.0611	   292	0.3310	     0
0.0613	   285	0.3312	     0
0.0615	   257	0.3314	     0
0.0616	   241	0.3315	     0
0.0618	   265	0.3317	     0
0.0620	   258	0.3319	     0
0.0622	   214	0.3320	     0
0.0624	   246	0.3322	     0
0.0626	   235	0.3324	     0
0.0628	   190	0.3325	     0
0.0630	   203	0.3327	     0
0.0632	   211	0.3329	     0
0.0634	   210	0.3330	     0
0.0636	   214	0.3332	     0
0.0638	   188	0.3334	     0
0.0640	   200	0.3335	     1
0.0642	   181	0.3337	     0
0.0643	   162	0.3339	     0
0.0645	   177	0.3340	     0
0.0647	   184	0.3342	     0
0.0649	   158	0.3344	     0
0.0651	   143	0.3345	     0
0.0653	   140	0.3347	     0
0.0655	   164	0.3349	     0
0.0657	   113	0.3350	     0
0.0659	   131	0.3352	     0
0.0661	   148	0.3354	     0
0.0663	   137	0.3355	     0
0.0665	   117	0.3357	     0
0.0667	   133	0.3359	     0
0.0669	   138	0.3360	     0
0.0670	   106	0.3362	     0
0.0672	   104	0.3364	     0
0.0674	   104	0.3365	     0
0.0676	   116	0.3367	     0
0.0678	   102	0.3369	     0
0.0680	   110	0.3370	     0
0.0682	    86	0.3372	     0
0.0684	    92	0.3374	     0
0.0686	    83	0.3375	     0
0.0688	    89	0.3377	     0
0.0690	    93	0.3379	     0
0.0692	    84	0.3380	     0
0.0694	    79	0.3382	     0
0.0696	    75	0.3383	     0
0.0697	    86	0.3385	     0
0.0699	    72	0.3387	     0
0.0701	    91	0.3388	     0
0.0703	    70	0.3390	     0
0.0705	    80	0.3392	     0
0.0707	    73	0.3393	     0
0.0709	    70	0.3395	     0
0.0711	    85	0.3397	     0
0.0713	    68	0.3398	     0
0.0715	    71	0.3400	     0
0.0717	    68	0.3402	     0
0.0719	    88	0.3403	     0
0.0721	    58	0.3405	     0
0.0723	    98	0.3407	     0
0.0724	    89	0.3408	     0
0.0726	    69	0.3410	     0
0.0728	    80	0.3412	     0
0.0730	    82	0.3413	     0
0.0732	    80	0.3415	     1
0.0734	    66	0.3417	     0
0.0736	    65	0.3418	     0
0.0738	    63	0.3420	     0
0.0740	    57	0.3422	     0
0.0742	    73	0.3423	     0
0.0744	    67	0.3425	     0
0.0746	    54	0.3427	     0
0.0748	    60	0.3428	     0
0.0750	    54	0.3430	     0
0.0751	    70	0.3432	     0
0.0753	    59	0.3433	     0
0.0755	    75	0.3435	     0
0.0757	    67	0.3437	     0
0.0759	    67	0.3438	     0
0.0761	    67	0.3440	     0
0.0763	    57	0.3442	     0
0.0765	    76	0.3443	     0
0.0767	    69	0.3445	     0
0.0769	    69	0.3447	     0
0.0771	    59	0.3448	     0
0.0773	    64	0.3450	     0
0.0775	    61	0.3452	     0
0.0777	    71	0.3453	     0
0.0778	    72	0.3455	     0
0.0780	    62	0.3457	     0
0.0782	    84	0.3458	     0
0.0784	    72	0.3460	     0
0.0786	    59	0.3462	     0
0.0788	    70	0.3463	     0
0.0790	    57	0.3465	     0
0.0792	    56	0.3467	     0
0.0794	    61	0.3468	     0
0.0796	    63	0.3470	     0
0.0798	    66	0.3471	     0
0.0800	    69	0.3473	     0
0.0802	    65	0.3475	     1
0.0804	    65	0.3476	     0
0.0805	    63	0.3478	     0
0.0807	    61	0.3480	     0
0.0809	    60	0.3481	     0
0.0811	    73	0.3483	     0
0.0813	    64	0.3485	     0
0.0815	    64	0.3486	     0
0.0817	    66	0.3488	     0
0.0819	    61	0.3490	     0
0.0821	    58	0.3491	     0
0.0823	    89	0.3493	     0
0.0825	    65	0.3495	     0
0.0827	    71	0.3496	     0
0.0829	    75	0.3498	     0
0.0831	    62	0.3500	     0
0.0832	    67	0.3501	     0
0.0834	    66	0.3503	     0
0.0836	    62	0.3505	     0
0.0838	    74	0.3506	     0
0.0840	    67	0.3508	     0
0.0842	    72	0.3510	     0
0.0844	    63	0.3511	     0
0.0846	    66	0.3513	     0
0.0848	    59	0.3515	     0
0.0850	    64	0.3516	     0
0.0852	    85	0.3518	     0
0.0854	    63	0.3520	     0
0.0856	    67	0.3521	     0
0.0858	    61	0.3523	     0
0.0859	    77	0.3525	     0
0.0861	    73	0.3526	     0
0.0863	    85	0.3528	     0
0.0865	    64	0.3530	     0
0.0867	    62	0.3531	     0
0.0869	    71	0.3533	     0
0.0871	    93	0.3535	     0
0.0873	    59	0.3536	     0
0.0875	    67	0.3538	     0
0.0877	    62	0.3540	     0
0.0879	    69	0.3541	     0
0.0881	    76	0.3543	     0
0.0883	    69	0.3545	     0
0.0885	    68	0.3546	     0
0.0886	    58	0.3548	     0
0.0888	    71	0.3550	     0
0.0890	    71	0.3551	     0
0.0892	    72	0.3553	     0
0.0894	    72	0.3554	     0
0.0896	    71	0.3556	     0
0.0898	    75	0.3558	     0
0.0900	    73	0.3559	     0
0.0902	    72	0.3561	     0
0.0904	    85	0.3563	     0
0.0906	    88	0.3564	     0
0.0908	    70	0.3566	     0
0.0910	    79	0.3568	     0
0.0912	    75	0.3569	     1
0.0913	    61	0.3571	     0
0.0915	    73	0.3573	     0
0.0917	    73	0.3574	     0
0.0919	    76	0.3576	     0
0.0921	    93	0.3578	     0
0.0923	    60	0.3579	     0
0.0925	    82	0.3581	     0
0.0927	    75	0.3583	     0
0.0929	    97	0.3584	     0
0.0931	    89	0.3586	     0
0.0933	    76	0.3588	     0
0.0935	    72	0.3589	     0
0.0937	   101	0.3591	     0
0.0939	    77	0.3593	     0
0.0940	    67	0.3594	     0
0.0942	    78	0.3596	     0
0.0944	    80	0.3598	     0
0.0946	    95	0.3599	     0
0.0948	    77	0.3601	     0
0.0950	    76	0.3603	     0
0.0952	    71	0.3604	     0
0.0954	    86	0.3606	     0
0.0956	    81	0.3608	     0
0.0958	    93	0.3609	     0
0.0960	    84	0.3611	     0
0.0962	    88	0.3613	     0
0.0964	    80	0.3614	     0
0.0966	    94	0.3616	     0
0.0967	    73	0.3618	     0
0.0969	    77	0.3619	     0
0.0971	    86	0.3621	     0
0.0973	    73	0.3623	     0
0.0975	    74	0.3624	     0
0.0977	    77	0.3626	     0
0.0979	    80	0.3628	     0
0.0981	   104	0.3629	     0
0.0983	    74	0.3631	     0
0.0985	    77	0.3633	     0
0.0987	    69	0.3634	     0
0.0989	    88	0.3636	     0
0.0991	   101	0.3638	     0
0.0993	    89	0.3639	     0
0.0994	    78	0.3641	     0
0.0996	    87	0.3642	     0
0.0998	    81	0.3644	     0
0.1000	    94	0.3646	     0
0.1002	    80	0.3647	     0
0.1004	    75	0.3649	     0
0.1006	    84	0.3651	     0
0.1008	    78	0.3652	     0
0.1010	    72	0.3654	     0
0.1012	    71	0.3656	     0
0.1014	    70	0.3657	     0
0.1016	    76	0.3659	     0
0.1018	    95	0.3661	     0
0.1020	    95	0.3662	     0
0.1021	    85	0.3664	     0
0.1023	    81	0.3666	     0
0.1025	    98	0.3667	     0
0.1027	    86	0.3669	     0
0.1029	    80	0.3671	     0
0.1031	    81	0.3672	     0
0.1033	   106	0.3674	     0
0.1035	    90	0.3676	     0
0.1037	   105	0.3677	     0
0.1039	    67	0.3679	     0
0.1041	    75	0.3681	     0
0.1043	    86	0.3682	     0
0.1045	    77	0.3684	     0
0.1047	    83	0.3686	     0
0.1048	    90	0.3687	     0
0.1050	    74	0.3689	     0
0.1052	    86	0.3691	     0
0.1054	    85	0.3692	     0
0.1056	   107	0.3694	     1
0.1058	    80	0.3696	     0
0.1060	    91	0.3697	     0
0.1062	    84	0.3699	     0
0.1064	    88	0.3701	     0
0.1066	    85	0.3702	     0
0.1068	    82	0.3704	     0
0.1070	    89	0.3706	     0
0.1072	    98	0.3707	     0
0.1074	   106	0.3709	     0
0.1075	    80	0.3711	     0
0.1077	   104	0.3712	     0
0.1079	    73	0.3714	     0
0.1081	    87	0.3716	     0
0.1083	    87	0.3717	     0
0.1085	    83	0.3719	     0
0.1087	    96	0.3721	     0
0.1089	    89	0.3722	     0
0.1091	    86	0.3724	     0
0.1093	    91	0.3725	     0
0.1095	    99	0.3727	     0
0.1097	   106	0.3729	     0
0.1099	    78	0.3730	     0
0.1101	   103	0.3732	     0
0.1102	    66	0.3734	     0
0.1104	    83	0.3735	     0
0.1106	   102	0.3737	     0
0.1108	    85	0.3739	     0
0.1110	    87	0.3740	     0
0.1112	    87	0.3742	     0
0.1114	    80	0.3744	     0
0.1116	    97	0.3745	     0
0.1118	    88	0.3747	     0
0.1120	    91	0.3749	     0
0.1122	   105	0.3750	     0
0.1124	    88	0.3752	     0
0.1126	    77	0.3754	     1
0.1128	    87	0.3755	     0
0.1129	    92	0.3757	     0
0.1131	    93	0.3759	     0
0.1133	   105	0.3760	     0
0.1135	   102	0.3762	     0
0.1137	    97	0.3764	     1
0.1139	    86	0.3765	     0
0.1141	    93	0.3767	     0
0.1143	    80	0.3769	     0
0.1145	   106	0.3770	     0
0.1147	   101	0.3772	     0
0.1149	   103	0.3774	     0
0.1151	    89	0.3775	     0
0.1153	    83	0.3777	     0
0.1155	   104	0.3779	     0
0.1156	   101	0.3780	     0
0.1158	   103	0.3782	     0
0.1160	    96	0.3784	     0
0.1162	    86	0.3785	     1
0.1164	   100	0.3787	     0
0.1166	    89	0.3789	     0
0.1168	   103	0.3790	     0
0.1170	   105	0.3792	     0
0.1172	    96	0.3794	     0
0.1174	    93	0.3795	     0
0.1176	    73	0.3797	     0
0.1178	    94	0.3799	     0
0.1180	   102	0.3800	     0
0.1182	    83	0.3802	     0
0.1183	    97	0.3804	     0
0.1185	    90	0.3805	     0
0.1187	   115	0.3807	     0
0.1189	   101	0.3808	     0
0.1191	    92	0.3810	     0
0.1193	   105	0.3812	     0
0.1195	   103	0.3813	     0
0.1197	    93	0.3815	     0
0.1199	   120	0.3817	     0
0.1201	   105	0.3818	     0
0.1203	   100	0.3820	     0
0.1205	   101	0.3822	     0
0.1207	    84	0.3823	     0
0.1209	    98	0.3825	     0
0.1210	   101	0.3827	     0
0.1212	   107	0.3828	     0
0.1214	   109	0.3830	     0
0.1216	    93	0.3832	     0
0.1218	   116	0.3833	     0
0.1220	   114	0.3835	     0
0.1222	   102	0.3837	     0
0.1224	   107	0.3838	     0
0.1226	   100	0.3840	     0
0.1228	   119	0.3842	     0
0.1230	   121	0.3843	     0
0.1232	   113	0.3845	     0
0.1234	   102	0.3847	     0
0.1236	   114	0.3848	     0
0.1238	   111	0.3850	     0
0.1239	   107	0.3852	     0
0.1241	    78	0.3853	     0
0.1243	   103	0.3855	     0
0.1245	   110	0.3857	     0
0.1247	   104	0.3858	     0
0.1249	   100	0.3860	     0
0.1251	   114	0.3862	     1
0.1253	    92	0.3863	     0
0.1255	   111	0.3865	     0
0.1257	    95	0.3867	     0
0.1259	   102	0.3868	     0
0.1261	   105	0.3870	     0
0.1263	   102	0.3872	     0
0.1265	   108	0.3873	     0
0.1266	    99	0.3875	     0
0.1268	   115	0.3877	     0
0.1270	   109	0.3878	     0
0.1272	   111	0.3880	     0
0.1274	   109	0.3882	     0
0.1276	    97	0.3883	     0
0.1278	   102	0.3885	     0
0.1280	    86	0.3887	     0
0.1282	   110	0.3888	     0
0.1284	   118	0.3890	     0
0.1286	   117	0.3892	     0
0.1288	   120	0.3893	     0
0.1290	    94	0.3895	     0
0.1292	    98	0.3896	     0
0.1293	    97	0.3898	     1
0.1295	    79	0.3900	     0
0.1297	   107	0.3901	     0
0.1299	    94	0.3903	     0
0.1301	    98	0.3905	     0
0.1303	   102	0.3906	     0
0.1305	   103	0.3908	     0
0.1307	   107	0.3910	     0
0.1309	   103	0.3911	     0
0.1311	   110	0.3913	     0
0.1313	    96	0.3915	     0
0.1315	   102	0.3916	     0
0.1317	   100	0.3918	     0
0.1319	   102	0.3920	     0
0.1320	    98	0.3921	     0
0.1322	   101	0.3923	     0
0.1324	   106	0.3925	     0
0.1326	   101	0.3926	     0
0.1328	   110	0.3928	     0
0.1330	   111	0.3930	     0
0.1332	   105	0.3931	     0
0.1334	   100	0.3933	     0
0.1336	   103	0.3935	     0
0.1338	   119	0.3936	     0
0.1340	    93	0.3938	     0
0.1342	   112	0.3940	     0
0.1344	    96	0.3941	     0
0.1346	    87	0.3943	     0
0.1347	   113	0.3945	     0
0.1349	    71	0.3946	     1
0.1351	   111	0.3948	     0
0.1353	   109	0.3950	     0
0.1355	   105	0.3951	     0
0.1357	    93	0.3953	     0
0.1359	   116	0.3955	     0
0.1361	    92	0.3956	     0
0.1363	   109	0.3958	     0
0.1365	    90	0.3960	     0
0.1367	    85	0.3961	     0
0.1369	    89	0.3963	     0
0.1371	    68	0.3965	     0
0.1373	    93	0.3966	     0
0.1374	   109	0.3968	     0
0.1376	   101	0.3970	     0
0.1378	    96	0.3971	     0
0.1380	    92	0.3973	     0
0.1382	    98	0.3975	     0
0.1384	   103	0.3976	     0
0.1386	    86	0.3978	     0
0.1388	   100	0.3979	     0
0.1390	    89	0.3981	     0
0.1392	    82	0.3983	     0
0.1394	    84	0.3984	     0
0.1396	   139	0.3986	     0
0.1398	    94	0.3988	     0
0.1400	    94	0.3989	     0
0.1401	   106	0.3991	     0
0.1403	   103	0.3993	     0
0.1405	   101	0.3994	     1
0.1407	   119	0.3996	     0
0.1409	    92	0.3998	     0
0.1411	    99	0.3999	     0
0.1413	    97	0.4001	     0
0.1415	   114	0.4003	     0
0.1417	    80	0.4004	     0
0.1419	    87	0.4006	     0
0.1421	    97	0.4008	     0
0.1423	    98	0.4009	     1
0.1425	   120	0.4011	     0
0.1427	    98	0.4013	     1
0.1428	   106	0.4014	     0
0.1430	   106	0.4016	     0
0.1432	    96	0.4018	     0
0.1434	    80	0.4019	     0
0.1436	    98	0.4021	     0
0.1438	    88	0.4023	     0
0.1440	   105	0.4024	     0
0.1442	    84	0.4026	     0
0.1444	   107	0.4028	     0
0.1446	   119	0.4029	     0
0.1448	    86	0.4031	     0
0.1450	    90	0.4033	     0
0.1452	    97	0.4034	     0
0.1454	   100	0.4036	     0
0.1455	   101	0.4038	     0
0.1457	   111	0.4039	     0
0.1459	    93	0.4041	     0
0.1461	   100	0.4043	     0
0.1463	   106	0.4044	     0
0.1465	    98	0.4046	     0
0.1467	    99	0.4048	     0
0.1469	    88	0.4049	     0
0.1471	    93	0.4051	     0
0.1473	    94	0.4053	     0
0.1475	    99	0.4054	     0
0.1477	   101	0.4056	     0
0.1479	    78	0.4058	     0
0.1481	    73	0.4059	     0
0.1482	    94	0.4061	     0
0.1484	   106	0.4063	     0
0.1486	    99	0.4064	     1
0.1488	    86	0.4066	     0
0.1490	   119	0.4067	     0
0.1492	    94	0.4069	     0
0.1494	   110	0.4071	     0
0.1496	    95	0.4072	     1
0.1498	    98	0.4074	     0
0.1500	    88	0.4076	     0
0.1502	   114	0.4077	     0
0.1504	    82	0.4079	     1
0.1506	   115	0.4081	     0
0.1508	    96	0.4082	     0
0.1509	   109	0.4084	     0
0.1511	   102	0.4086	     0
0.1513	    86	0.4087	     0
0.1515	   102	0.4089	     0
0.1517	   110	0.4091	     0
0.1519	    90	0.4092	     1
0.1521	    77	0.4094	     0
0.1523	   104	0.4096	     0
0.1525	   104	0.4097	     0
0.1527	   103	0.4099	     0
0.1529	    94	0.4101	     0
0.1531	    93	0.4102	     0
0.1533	    77	0.4104	     0
0.1535	   107	0.4106	     0
0.1536	    95	0.4107	     0
0.1538	    89	0.4109	     0
0.1540	    90	0.4111	     0
0.1542	    83	0.4112	     0
0.1544	   102	0.4114	     0
0.1546	   119	0.4116	     0
0.1548	   115	0.4117	     0
0.1550	   100	0.4119	     0
0.1552	   108	0.4121	     0
0.1554	    75	0.4122	     0
0.1556	    96	0.4124	     0
0.1558	   113	0.4126	     0
0.1560	   122	0.4127	     0
0.1562	   110	0.4129	     0
0.1563	    95	0.4131	     0
0.1565	   105	0.4132	     0
0.1567	    96	0.4134	     0
0.1569	    93	0.4136	     0
0.1571	   103	0.4137	     0
0.1573	   112	0.4139	     0
0.1575	   101	0.4141	     0
0.1577	    93	0.4142	     0
0.1579	    84	0.4144	     0
0.1581	   104	0.4146	     0
