,freq,values,std
75,0.0395,4.273472429210134,0.03383873548799675
76,0.0397,4.210134128166915,0.033204065227152094
77,0.0399,4.179582712369598,0.03324578528030955
78,0.04,4.26602086438152,0.034136600543869834
79,0.0402,4.306259314456036,0.033294203778100495
80,0.0404,4.1907600596125185,0.03385658865787145
81,0.0406,4.257824143070045,0.0323572790519115
82,0.0408,4.337555886736214,0.03471204971746111
83,0.041,4.363636363636363,0.03290675333023106
84,0.0412,4.324143070044709,0.03286018362650951
85,0.0414,4.312220566318927,0.03424527007865614
86,0.0416,4.296572280178838,0.03283191436759703
87,0.0418,4.309985096870343,0.034231395021492625
88,0.042,4.368107302533532,0.03354074786947631
89,0.0422,4.358420268256334,0.033259364493061466
90,0.0424,4.470938897168406,0.03388172970763667
91,0.0426,4.403874813710879,0.03305422062272129
92,0.0427,4.3926974664679586,0.03374401300817672
93,0.0429,4.410581222056632,0.03285672501900628
94,0.0431,4.5007451564828616,0.034097183992865814
95,0.0433,4.403129657228018,0.0325116787696419
96,0.0435,4.460506706408346,0.03274001656011166
97,0.0437,4.414307004470939,0.0341518185374229
98,0.0439,4.415797317436661,0.03261704956134668
99,0.0441,4.43591654247392,0.03288268087369879
100,0.0443,4.520864381520119,0.033304732107144484
101,0.0445,4.566318926974665,0.032898462134546905
102,0.0447,4.504470938897168,0.0328699698491791
103,0.0449,4.4329359165424735,0.03270058255123284
104,0.0451,4.584202682563339,0.03416899349446438
105,0.0453,4.529806259314456,0.033744724171154664
106,0.0454,4.389716840536512,0.032773272284623865
107,0.0456,4.473919523099851,0.03337598832170051
108,0.0458,4.599105812220566,0.03513663412907651
109,0.046,4.508941877794337,0.034329515511165705
110,0.0462,4.693740685543964,0.033714048800727474
111,0.0464,4.614754098360656,0.03380916526056764
112,0.0466,4.565573770491803,0.0331845144694392
113,0.0468,4.628912071535022,0.03394403361278532
114,0.047,4.672131147540983,0.03518248187554531
115,0.0472,4.461251862891207,0.03382464677817308
116,0.0474,4.610283159463488,0.032992788439669726
117,0.0476,4.717585692995529,0.035151501578185945
118,0.0478,4.623695976154993,0.03365316334141433
119,0.048,4.6594634873323395,0.03335598428121565
120,0.0481,4.783904619970194,0.03349429994945516
121,0.0483,4.723546944858421,0.034920304323286314
122,0.0485,4.657228017883756,0.034191573458369366
123,0.0487,4.668405365126676,0.03332285689168637
124,0.0489,4.759314456035767,0.03421574484651672
125,0.0491,4.8614008941877795,0.033957723506661014
126,0.0493,4.773472429210134,0.03439346040987872
127,0.0495,4.778688524590164,0.034221186043353675
128,0.0497,4.816691505216095,0.03504852081446026
129,0.0499,4.833084947839046,0.035137403458527616
130,0.0501,4.847242921013413,0.03349527376146061
131,0.0503,4.944858420268257,0.03444396547855887
132,0.0505,4.859165424739195,0.034760790558476536
133,0.0507,4.984351713859911,0.03492092834023357
134,0.0508,4.8926974664679586,0.03527917493366111
135,0.051,4.88822652757079,0.03552668234434282
136,0.0512,4.908345752608048,0.03465772528616344
137,0.0514,4.961251862891207,0.03477570367774523
138,0.0516,4.945603576751118,0.03528568142013293
139,0.0518,4.921758569299553,0.0352588033764648
140,0.052,4.992548435171386,0.03464757425697879
141,0.0522,4.990312965722802,0.03479935043992203
142,0.0524,5.026825633383011,0.03514378510346541
143,0.0526,5.101341281669151,0.035009715367576265
144,0.0528,5.06929955290611,0.03484102666518284
145,0.053,5.0774962742175855,0.03515143683983087
146,0.0532,5.102831594634873,0.03600427011390058
147,0.0534,5.011177347242921,0.03426324350327547
148,0.0535,5.137108792846497,0.03497944751469485
149,0.0537,5.099850968703428,0.03427887199253038
150,0.0539,5.26602086438152,0.036505140680760474
151,0.0541,5.245156482861401,0.03479262021242424
152,0.0543,5.27123695976155,0.03698676797905991
153,0.0545,5.210879284649776,0.03578127623241054
154,0.0547,5.326378539493294,0.0356821463300496
155,0.0549,5.2935916542473915,0.03704940435428806
156,0.0551,5.2466467958271235,0.03654398099321627
157,0.0553,5.368852459016393,0.03619041781908078
158,0.0555,5.295827123695976,0.036842083443267046
159,0.0557,5.317436661698957,0.036900351626720555
160,0.0559,5.376304023845007,0.03640089156399024
161,0.0561,5.319672131147541,0.03621966609361191
162,0.0562,5.315201192250373,0.0365852606623797
163,0.0564,5.421758569299553,0.036533659450722414
164,0.0566,5.375558867362146,0.0358107412074978
165,0.0568,5.450819672131147,0.03653104887843798
166,0.057,5.386736214605067,0.03676344606430562
167,0.0572,5.459016393442623,0.03648286419533069
168,0.0574,5.434426229508197,0.03645363981815907
169,0.0576,5.444858420268257,0.03666043560978787
170,0.0578,5.521609538002981,0.03751247629946897
171,0.058,5.429955290611028,0.03723028241174891
172,0.0582,5.555886736214605,0.03636106205916335
173,0.0584,5.532041728763041,0.037898422848229044
174,0.0586,5.563338301043219,0.03782018769224188
175,0.0588,5.5566318926974665,0.037964475920635225
176,0.0589,5.561102831594635,0.037387973296796474
177,0.0591,5.450819672131147,0.0367331514719901
178,0.0593,5.4940387481371085,0.03655940597222806
179,0.0595,5.619970193740685,0.036652269189243004
180,0.0597,5.502235469448584,0.03746957534928589
181,0.0599,5.630402384500745,0.036577695833463014
182,0.0601,5.576005961251863,0.035968108295763426
183,0.0603,5.674366616989568,0.03637477691384452
184,0.0605,5.658718330849478,0.036817298798741946
185,0.0607,5.737704918032787,0.038406708069558565
186,0.0609,5.648286140089419,0.03695853727491087
187,0.0611,5.757078986587183,0.03777781142350003
188,0.0613,5.716095380029806,0.03724995530365541
189,0.0615,5.789865871833085,0.03832727943666518
190,0.0616,5.825633383010432,0.04038811885435808
191,0.0618,5.584202682563339,0.037416416309404066
192,0.062,5.698211624441132,0.03752703461796364
193,0.0622,5.656482861400894,0.03664836499365137
194,0.0624,5.68628912071535,0.037354389811823666
195,0.0626,5.7585692995529065,0.036932951364346815
196,0.0628,5.855439642324888,0.03764320138294091
197,0.063,5.764530551415797,0.036987573401707684
198,0.0632,5.8301043219076005,0.03896074449826113
199,0.0634,5.859165424739195,0.037624579053127986
200,0.0636,5.85618479880775,0.038712878189224316
201,0.0638,5.825633383010432,0.037930339318602097
202,0.064,6.0007451564828616,0.03823119784025372
203,0.0642,5.9538002980625935,0.03767559031161627
204,0.0643,6.00521609538003,0.03842908957106362
205,0.0645,5.932190760059613,0.03827916880243174
206,0.0647,5.998509687034277,0.03921816693664072
207,0.0649,6.028315946348733,0.03913531767792925
208,0.0651,6.219821162444113,0.03969232705617817
209,0.0653,6.152757078986587,0.03853183157515487
210,0.0655,6.153502235469449,0.03916712063169095
211,0.0657,6.140834575260805,0.03929451202749475
212,0.0659,6.2272727272727275,0.039508947722336346
213,0.0661,6.208643815201192,0.040177641058290005
214,0.0663,6.171385991058123,0.03931381675818844
215,0.0665,6.279433681073026,0.039808870414101576
216,0.0667,6.2220566318926975,0.03947179331080032
217,0.0669,6.3614008941877795,0.039728606968155396
218,0.067,6.317436661698957,0.03844788900323653
219,0.0672,6.295081967213115,0.03874132391900666
220,0.0674,6.386736214605067,0.04103614909623057
221,0.0676,6.429955290611028,0.040277335347547585
222,0.0678,6.5305514157973175,0.040850724811614336
223,0.068,6.44709388971684,0.03856558238796267
224,0.0682,6.446348733233979,0.03999770928338426
225,0.0684,6.640834575260805,0.04135648076870259
226,0.0686,6.699701937406855,0.04018316905297001
227,0.0688,6.584202682563339,0.04038992183806039
228,0.069,6.8144560357675115,0.04023568911271262
229,0.0692,6.811475409836065,0.04017700428605492
230,0.0694,6.675856929955291,0.04047692430289138
231,0.0696,6.852459016393443,0.04345565140513689
232,0.0697,6.771982116244411,0.0405642331642314
233,0.0699,6.754843517138599,0.03974403134448836
234,0.0701,6.830849478390462,0.042337749036968096
235,0.0703,7.007451564828614,0.04214346986886675
236,0.0705,6.966467958271237,0.042405211633787916
237,0.0707,7.216095380029806,0.042234297488805424
238,0.0709,7.024590163934426,0.04107650701115813
239,0.0711,7.078241430700447,0.04256051484395782
240,0.0713,7.130402384500745,0.04205610110554911
241,0.0715,7.090163934426229,0.04105825781205078
242,0.0717,7.202682563338301,0.043621620770579746
243,0.0719,7.466467958271237,0.043602779347527106
244,0.0721,7.4642324888226526,0.042055228780526435
245,0.0723,7.410581222056632,0.042564830993953424
246,0.0724,7.388971684053652,0.043490073135690824
247,0.0726,7.54769001490313,0.04489209200273904
248,0.0728,7.421013412816691,0.04231703235378603
249,0.073,7.445603576751118,0.04340609335081119
250,0.0732,7.681818181818182,0.04319152290693509
251,0.0734,7.69672131147541,0.04565072446508724
252,0.0736,7.699701937406855,0.043462450667341015
253,0.0738,7.7011922503725785,0.04431265041645098
254,0.074,7.821162444113264,0.043821028119819666
255,0.0742,7.9172876304023845,0.04374650111634701
256,0.0744,7.921013412816691,0.044976901751379986
257,0.0746,8.0424739195231,0.04398439126815418
258,0.0748,8.003725782414307,0.04416161659340683
259,0.075,8.064083457526081,0.044227592860739434
260,0.0751,8.108792846497764,0.04616386492942044
261,0.0753,8.069299552906111,0.044842811231167075
262,0.0755,8.119225037257824,0.044843572433102726
263,0.0757,8.15424739195231,0.04374491844970977
264,0.0759,8.268256333830104,0.04527181376903154
265,0.0761,8.324143070044709,0.04559886401083469
266,0.0763,8.342026825633383,0.04430603298943504
267,0.0765,8.450074515648286,0.04637594979578786
268,0.0767,8.474664679582713,0.04745782748816015
269,0.0769,8.511922503725783,0.046073954391226773
270,0.0771,8.576005961251862,0.04682395464001416
271,0.0773,8.54769001490313,0.04555917010187587
272,0.0775,8.564828614008942,0.04561887487485027
273,0.0777,8.692995529061102,0.04584885562202121
274,0.0778,8.668405365126677,0.045202284681865774
275,0.078,8.762295081967213,0.04795160058657713
276,0.0782,8.76080476900149,0.047171443047117574
277,0.0784,8.756333830104323,0.045136478812660426
278,0.0786,8.795827123695975,0.0454566966498295
279,0.0788,8.858420268256333,0.04650138638133906
280,0.079,9.056631892697466,0.04793716999086679
281,0.0792,8.86736214605067,0.047550852717054844
282,0.0794,9.064083457526081,0.04686493014872128
283,0.0796,9.057377049180328,0.04710147816111877
284,0.0798,9.202682563338302,0.04794329773542464
285,0.08,9.197466467958272,0.04744618996214049
286,0.0802,9.389716840536513,0.04834371374509697
287,0.0804,9.337555886736215,0.048525055471244936
288,0.0805,9.502235469448584,0.04742047933863224
289,0.0807,9.219821162444113,0.04637195417043115
290,0.0809,9.42026825633383,0.04888016134362857
291,0.0811,9.575260804769002,0.048383362291970794
292,0.0813,9.561102831594635,0.0517056445839068
293,0.0815,9.550670640834575,0.048677323519245475
294,0.0817,9.561847988077496,0.04703814019150344
295,0.0819,9.770491803278688,0.04775848807660917
296,0.0821,9.761549925484351,0.04967404854548741
297,0.0823,9.706408345752608,0.04851406484707843
298,0.0825,9.786140089418778,0.049288636787584335
299,0.0827,9.939642324888226,0.05071465722896904
300,0.0829,9.987332339791356,0.04960523487377171
301,0.0831,9.970193740685543,0.04966494091715632
302,0.0832,10.094634873323399,0.049840110162204604
303,0.0834,10.052160953800298,0.04992056966051171
304,0.0836,10.291356184798808,0.04773478038187054
305,0.0838,10.167660208643815,0.051022412918518285
306,0.084,10.19672131147541,0.05024157482632588
307,0.0842,10.351713859910582,0.04997178688289226
308,0.0844,10.293591654247392,0.05072964349205383
309,0.0846,10.329359165424739,0.0485333241575936
310,0.0848,10.564828614008942,0.05210745235490381
311,0.085,10.549925484351714,0.05021963120596286
312,0.0852,10.540238450074515,0.051189099582804376
313,0.0854,10.454545454545455,0.05014692250870952
314,0.0856,10.49403874813711,0.04923571733345264
315,0.0858,10.694485842026825,0.05383162816327898
316,0.0859,10.620715350223547,0.0504435608093576
317,0.0861,10.849478390461996,0.05025544115112552
318,0.0863,10.710879284649776,0.05235189868228475
319,0.0865,10.956780923994039,0.04985220002235113
320,0.0867,11.0424739195231,0.0528178405324721
321,0.0869,10.915797317436661,0.053384078813478855
322,0.0871,11.087928464977646,0.05321764180756213
323,0.0873,11.1274217585693,0.05214535796809901
324,0.0875,11.224292101341282,0.05375722287916724
325,0.0877,11.131892697466467,0.05290025889388015
326,0.0879,11.145305514157974,0.05405110130856087
327,0.0881,11.409090909090908,0.05248005630159838
328,0.0883,11.450074515648286,0.05283461615021128
329,0.0885,11.608792846497764,0.055157716124899475
330,0.0886,11.560357675111774,0.05439576149880222
331,0.0888,11.675856929955291,0.05357185877887687
332,0.089,11.673621460506707,0.054304555664154895
333,0.0892,11.663934426229508,0.05489505051039144
334,0.0894,11.928464977645305,0.05473922538797476
335,0.0896,11.728017883755589,0.05324563523253155
336,0.0898,11.869597615499254,0.05445624034648867
337,0.09,11.852459016393443,0.054586271685915455
338,0.0902,12.077496274217586,0.05470000213712031
339,0.0904,12.076751117734725,0.056105045766050604
340,0.0906,12.261549925484351,0.05589368391348665
341,0.0908,12.195230998509688,0.055800313171885725
342,0.091,12.186289120715351,0.057190339695669425
343,0.0912,12.199701937406855,0.05420807254190021
344,0.0913,12.336810730253353,0.05412141787328213
345,0.0915,12.29806259314456,0.055843293203991055
346,0.0917,12.529061102831594,0.055709881815119336
347,0.0919,12.61177347242921,0.05501175285188461
348,0.0921,12.504470938897168,0.05302923823293939
349,0.0923,12.534277198211624,0.056536908947862535
350,0.0925,12.687034277198212,0.057169504823658256
351,0.0927,12.805514157973175,0.05674003191969014
352,0.0929,12.826378539493293,0.05494073699820338
353,0.0931,12.942622950819672,0.05794453266966506
354,0.0933,12.959761549925485,0.056876200494588844
355,0.0935,13.161698956780924,0.05834454925258299
356,0.0937,12.92026825633383,0.056935788642765287
357,0.0939,12.963487332339792,0.05732898238778068
358,0.094,13.073025335320418,0.05538079233167457
359,0.0942,13.160953800298062,0.057586719535753964
360,0.0944,13.194485842026825,0.05838946412802984
361,0.0946,13.219821162444113,0.058116079703597445
362,0.0948,13.576751117734725,0.058717187626575684
363,0.095,13.406110283159464,0.05936621667148388
364,0.0952,13.63785394932936,0.0591731151480023
365,0.0954,13.522354694485841,0.05886394966931521
366,0.0956,13.649776453055141,0.0571028391483252
367,0.0958,13.60581222056632,0.05828831439788774
368,0.096,13.747391952309986,0.060133967919327264
369,0.0962,13.941877794336811,0.05852754969676229
370,0.0964,13.754098360655737,0.06039730022702255
371,0.0966,13.937406855439642,0.05856750169444601
372,0.0967,13.900149031296571,0.05880070044854016
373,0.0969,14.23994038748137,0.0617307755104692
374,0.0971,13.992548435171386,0.06047244502820529
375,0.0973,14.178092399403875,0.05897955678422551
376,0.0975,14.142324888226527,0.05925722478767275
377,0.0977,14.216095380029806,0.058041475803858704
378,0.0979,14.277943368107303,0.06036124305427684
379,0.0981,14.501490312965723,0.06172591484590964
380,0.0983,14.427719821162444,0.06055894395702734
381,0.0985,14.559612518628912,0.0587410389140557
382,0.0987,14.488077496274217,0.05869782165817258
383,0.0989,14.703427719821162,0.060279374048703226
384,0.0991,14.640089418777944,0.05990854712854488
385,0.0993,14.815201192250372,0.059413742574893666
386,0.0994,14.73994038748137,0.061468619046015374
387,0.0996,14.747391952309986,0.0605174818796344
388,0.0998,14.885245901639344,0.06022463899035318
389,0.1,15.01564828614009,0.06254976761190276
390,0.1002,15.098360655737705,0.06030554744806944
391,0.1004,14.981371087928466,0.06151421238073966
392,0.1006,14.993293591654247,0.05846026813871273
393,0.1008,15.035767511177347,0.06077828576580897
394,0.101,15.105067064083457,0.0610121726117407
395,0.1012,15.351713859910582,0.06267882483337786
396,0.1014,15.453055141579732,0.06291542665898424
397,0.1016,15.557377049180328,0.06037006546606991
398,0.1018,15.587183308494783,0.061358707746434774
399,0.102,15.592399403874813,0.05993152732280499
400,0.1021,15.365126676602086,0.06264795451214521
401,0.1023,15.599850968703429,0.060451314290504536
402,0.1025,15.73397913561848,0.062293820048292585
403,0.1027,15.597615499254843,0.0633378807875915
404,0.1029,15.89865871833085,0.06324357720065153
405,0.1031,15.868107302533533,0.06383118906739482
406,0.1033,15.95230998509687,0.06327097886041737
407,0.1035,16.115499254843517,0.06506813136927997
408,0.1037,16.034277198211626,0.06185311006640368
409,0.1039,15.938897168405365,0.062292273555019866
410,0.1041,16.130402384500744,0.06448392584047549
411,0.1043,16.152757078986586,0.0637499913337006
412,0.1045,16.08569299552906,0.06200660969412055
413,0.1047,16.184053651266765,0.06257176016227145
414,0.1048,16.42026825633383,0.06493126826249344
415,0.105,16.40834575260805,0.06379431199824526
416,0.1052,16.42101341281669,0.060895178975624416
417,0.1054,16.545454545454547,0.06356542555973446
418,0.1056,16.540983606557376,0.06397252077838941
419,0.1058,16.497019374068554,0.06465492271421512
420,0.106,16.859165424739196,0.06566738770906651
421,0.1062,16.772727272727273,0.06279342767577996
422,0.1064,16.902384500745157,0.06132085883583411
423,0.1066,16.821907600596123,0.06502450820111356
424,0.1068,16.89344262295082,0.06676779820399349
425,0.107,16.859165424739196,0.06463902459149194
426,0.1072,16.783159463487333,0.06435710730918968
427,0.1074,16.950819672131146,0.06338175958361407
428,0.1075,17.107302533532042,0.06645490900395844
429,0.1077,17.184053651266765,0.0669999399991289
430,0.1079,17.150521609538004,0.06722891186031013
431,0.1081,17.204172876304025,0.06687622946483229
432,0.1083,17.301043219076007,0.06650200306372188
433,0.1085,17.412816691505217,0.06634166786507197
434,0.1087,17.463487332339792,0.06693661076079689
435,0.1089,17.588673621460508,0.0683772574812559
436,0.1091,17.609538002980624,0.06392932791911683
437,0.1093,17.514157973174367,0.06557268520546267
438,0.1095,17.573025335320416,0.06813781873750117
439,0.1097,17.7779433681073,0.06845419565975712
440,0.1099,17.847988077496275,0.06510210278662357
441,0.1101,17.86736214605067,0.06568430831155583
442,0.1102,17.873323397913563,0.06775662864829284
443,0.1104,17.97988077496274,0.067723829950854
444,0.1106,17.973919523099852,0.0664264091924852
445,0.1108,18.077496274217587,0.0663955478552369
446,0.111,18.07973174366617,0.06680480417561172
447,0.1112,18.134873323397912,0.06708421060294574
448,0.1114,18.204172876304025,0.0655653821915022
449,0.1116,18.312220566318928,0.06747429269379072
450,0.1118,18.148286140089418,0.06730856120037637
451,0.112,18.33457526080477,0.06816556356413712
452,0.1122,18.23472429210134,0.06816595203295084
453,0.1124,18.47764530551416,0.07169632903929786
454,0.1126,18.65350223546945,0.06573428866927072
455,0.1128,18.502235469448586,0.06612956730918308
456,0.1129,18.44709388971684,0.06660123949071232
457,0.1131,18.63412816691505,0.06819892739324596
458,0.1133,18.778688524590162,0.06791325074104174
459,0.1135,19.0327868852459,0.06784138238144938
460,0.1137,18.926974664679584,0.06911213367858027
461,0.1139,18.841281669150522,0.07016772789445505
462,0.1141,18.994038748137108,0.06922600286638925
463,0.1143,18.964977645305513,0.07000420813473969
464,0.1145,19.27719821162444,0.07047263647868622
465,0.1147,19.360655737704917,0.06982960839593386
466,0.1149,19.14903129657228,0.06975369695289425
467,0.1151,19.31371087928465,0.06850973690563184
468,0.1153,19.394932935916543,0.06821429810630854
469,0.1155,19.554396423248882,0.0700123709332022
470,0.1156,19.875558867362145,0.07211510632923028
471,0.1158,19.741430700447093,0.0704810326775117
472,0.116,19.58047690014903,0.07158521030724033
473,0.1162,19.70715350223547,0.07121335315675521
474,0.1164,19.64903129657228,0.07030278441906362
475,0.1166,20.019374068554395,0.07143857376885505
476,0.1168,19.842771982116243,0.07097894179469437
477,0.117,19.94634873323398,0.06942914919441939
478,0.1172,20.119970193740684,0.07332340397023962
479,0.1174,20.472429210134127,0.07132835672240383
480,0.1176,20.37853949329359,0.07046583346399501
481,0.1178,20.320417287630402,0.0687299591203019
482,0.118,20.459761549925485,0.07075106412167287
483,0.1182,20.71162444113264,0.06922793635410243
484,0.1183,20.34649776453055,0.070321454092014
485,0.1185,20.38301043219076,0.07315338570613358
486,0.1187,20.849478390461996,0.07092125051710822
487,0.1189,20.90909090909091,0.07102727607973011
488,0.1191,20.7876304023845,0.07124786432932781
489,0.1193,20.915797317436663,0.07027617774740616
490,0.1195,21.099105812220568,0.07201699866091374
491,0.1197,21.253353204172875,0.0723427089705302
492,0.1199,21.35469448584203,0.06969127601663881
493,0.1201,21.5327868852459,0.07436405018364133
494,0.1203,21.42995529061103,0.07411331497750955
495,0.1205,21.564828614008942,0.0754215425452934
496,0.1207,21.630402384500744,0.0709200564827049
497,0.1209,21.80849478390462,0.07391935178309851
498,0.121,21.793591654247393,0.07436376086021095
499,0.1212,21.751862891207153,0.0731018009875502
500,0.1214,21.92101341281669,0.07526403545932459
501,0.1216,21.881520119225037,0.07641174529169271
502,0.1218,22.119970193740684,0.07597147752120935
503,0.122,22.117734724292102,0.07559011474501519
504,0.1222,22.33606557377049,0.07262814927909826
505,0.1224,22.333084947839048,0.07670421283692212
506,0.1226,22.557377049180328,0.07412850494528297
507,0.1228,22.390461997019376,0.07390134003878726
508,0.123,22.487332339791354,0.0740987900958483
509,0.1232,22.759314456035767,0.07430827897910879
510,0.1234,22.771982116244413,0.07490487827807386
511,0.1236,22.85096870342772,0.07436173092795013
512,0.1238,22.87704918032787,0.07415550464613511
513,0.1239,22.90461997019374,0.07468657910832091
514,0.1241,23.119225037257824,0.0768618756180634
515,0.1243,23.24441132637854,0.07680515641959976
516,0.1245,22.80253353204173,0.07296533239768656
517,0.1247,23.184053651266765,0.07523687080163662
518,0.1249,23.217585692995527,0.07646054141603455
519,0.1251,23.56408345752608,0.07691852161398688
520,0.1253,23.318181818181817,0.07505411058153241
521,0.1255,23.343517138599104,0.07749464846863852
522,0.1257,23.312220566318928,0.07769923028118106
523,0.1259,23.438897168405365,0.07434965312269347
524,0.1261,23.546199701937407,0.07579702492442653
525,0.1263,23.688524590163933,0.07657101174740079
526,0.1265,23.72280178837556,0.07738738847493827
527,0.1266,23.749627421758568,0.07403455578038047
528,0.1268,23.73248882265276,0.0743278352049826
529,0.127,23.77123695976155,0.07669535512677862
530,0.1272,23.5849478390462,0.07565181506264361
531,0.1274,23.699701937406857,0.07801042220311317
532,0.1276,23.640834575260804,0.07734671918631222
533,0.1278,23.738450074515647,0.0766741471296543
534,0.128,23.81445603576751,0.07610914111372234
535,0.1282,23.860655737704917,0.07703267872913155
536,0.1284,23.852459016393443,0.07657945160584582
537,0.1286,23.885245901639344,0.07780176883117032
538,0.1288,23.65499254843517,0.07565113687990448
539,0.129,24.017138599105813,0.07853610656709784
540,0.1292,23.960506706408346,0.07938266744002104
541,0.1293,23.719076005961252,0.07713130514148758
542,0.1295,24.03129657228018,0.07593858183438866
543,0.1297,23.833084947839048,0.07611134370064214
544,0.1299,23.868852459016395,0.07523610730402518
545,0.1301,23.67660208643815,0.07503747402714236
546,0.1303,23.852459016393443,0.07636161939885154
547,0.1305,23.640089418777944,0.0794295837592307
548,0.1307,23.433681073025337,0.07551441632832737
549,0.1309,23.705663189269746,0.07657697431746822
550,0.1311,23.721311475409838,0.07536742494635297
551,0.1313,23.492548435171386,0.07555831067817247
552,0.1315,23.698211624441132,0.077236437831893
553,0.1317,23.66393442622951,0.07885693887223864
554,0.1319,23.45827123695976,0.0754059619245874
555,0.132,23.44113263785395,0.07702535839616642
556,0.1322,23.385245901639344,0.07754620734185788
557,0.1324,23.300298062593143,0.072697618056244
558,0.1326,23.172876304023845,0.07832523685379482
559,0.1328,23.338301043219076,0.07539522031230232
560,0.133,23.38971684053651,0.07610716951332334
561,0.1332,23.325633383010434,0.07791868975125875
562,0.1334,23.301043219076007,0.07545652709084215
563,0.1336,23.465722801788374,0.07639449901582555
564,0.1338,23.035022354694487,0.07770777478185555
565,0.134,23.076751117734723,0.07683799701671229
566,0.1342,23.283159463487333,0.07561582195736798
567,0.1344,22.963487332339792,0.07610720938074912
568,0.1346,23.252608047690014,0.07572462600390996
569,0.1347,23.29210134128167,0.07653679251219891
570,0.1349,23.307004470938896,0.07727325920145434
571,0.1351,23.05812220566319,0.07705973294752413
572,0.1353,22.75558867362146,0.07324782489467903
573,0.1355,22.905365126676603,0.07805904673167689
574,0.1357,22.88897168405365,0.07532650821264487
575,0.1359,23.027570789865873,0.07631457450321025
576,0.1361,22.873323397913563,0.07478399888765731
577,0.1363,22.821907600596123,0.07514936184009709
578,0.1365,22.668405365126677,0.07497059379244222
579,0.1367,22.88673621460507,0.07484376827438557
580,0.1369,22.851713859910582,0.07444046263811856
581,0.1371,22.64232488822653,0.0766875673727169
582,0.1373,22.710879284649778,0.07568606541111679
